subject_id,label,source_file,channel,window_index,start_s,end_s,annotation_event,annotation_stage,annotation_location,signal_transform,n_samples,duration_s,mean,std,min,max,ptp,rms,line_length,zero_crossing_rate,sample_entropy,skewness,kurtosis,hjorth_mobility,hjorth_complexity,bp_delta,rel_bp_delta,bp_theta,rel_bp_theta,bp_alpha,rel_bp_alpha,bp_beta,rel_bp_beta,rectified_mean,rectified_std,envelope_mean,envelope_std,envelope_cv,burst_fraction,burst_rate_hz,p95_abs,ratio_theta_beta,ratio_alpha_beta,ratio_alpha_delta,relative_time_quantile,time_match_rank,evt_active_fraction,evt_burst_duration_median_s,evt_interburst_gap_median_s
n11,control,n11.edf,EMG1-EMG2,15,10920.0,10950.0,SLEEP-S2,S2,ROC-LOC,none,15360.0,30.0,0.0003328332290522112,2.5036121583617825e-06,-1.3841411305090952e-05,-0.9791099000908265,-0.9745559289486266,2.503663537230396e-06,-1.1763621637907216,-0.9236111111111095,2.1354899610834046,-0.0272047111013019,0.7545693030394167,0.7345728795947866,1.380626984993511,3.249360567821861e-11,0.0075066260672409,1.026678274813284e-10,0.0237181738976709,2.771961444700338e-10,0.0640374547664395,3.913576286108372e-09,0.9041087670098104,-1.0433063732444194,-1.0053868144385993,-1.0431940035405185,-0.9798759114513717,-0.9341462529671954,0.1501302083333333,40.73333333333333,-1.135537259368056,0.0262337616480757,0.0708293704287735,8.53079055661238,0.3658536585365853,4,0.42018229166666665,0.4404296875,0.3896484375
n11,control,n11.edf,EMG1-EMG2,19,13020.0,13050.0,SLEEP-S2,S2,ROC-LOC,none,15360.0,30.0,-0.0012448956298579698,3.562948140144692e-06,-3.853314613600292e-05,-0.6666666666666666,-0.615218434949514,3.562977490039636e-06,-0.913242856537343,1.6111111111111123,1.772649593143643,-0.3380556171298385,11.94997909260694,0.7629992938752306,1.338752337374036,2.656321654372538e-10,0.0659287963407847,3.631915944886127e-10,0.0901426400161645,5.468047323114094e-10,0.1357146555478117,2.8496452043706603e-09,0.7072700627696602,-0.862751971531619,-0.693721411684534,-0.8619007990620933,-0.5346405003497727,-0.040146455593355786,0.0988932291666666,24.133333333333333,-0.9080995833274359,0.1274515135889778,0.1918851973125441,2.0585034625280447,0.4634146341463415,5,0.37942708333333336,0.6376953125,0.119140625
n11,control,n11.edf,EMG1-EMG2,22,16050.0,16080.0,SLEEP-S2,S2,ROC-LOC,none,15360.0,30.0,-0.0010879175695885674,2.694030908402375e-06,-1.0178854840678792e-05,-1.0208900999091735,-1.0254440710513733,2.694070571760338e-06,-0.9880872600468987,2.2708333333333357,2.083033021738041,-0.1084932171158377,-0.1346304663260933,0.8098003771247644,1.2595133272402592,1.9795855527698205e-11,0.0050052296056747,1.2710015275710936e-10,0.0321362947196472,3.1016701459550777e-10,0.0784233407838829,3.4961769870971232e-09,0.8839814241931896,-0.9566936267555805,-0.9946131855614005,-0.9568059964594814,-1.0201240885486282,-1.0658537470328044,0.1600260416666666,48.3,-1.0919004166725643,0.0363540384900939,0.0887160506290728,15.668280371188024,0.5365853658536586,6,0.7456380208333333,0.587890625,0.109375
n11,control,n11.edf,EMG1-EMG2,26,16380.0,16410.0,SLEEP-S2,S2,ROC-LOC,none,15360.0,30.0,0.05210181302903588,4.226433906825709e-05,-0.0010001068245635,6.387375113531856,10.675708113300237,4.226439346397304e-05,1.0119127399531012,-0.38888888888888773,0.3626727956594376,-6.037701937953435,179.741959529572,0.3109385836339308,2.691747782787633,3.30973384254581e-08,0.0353983193415712,2.1112174169314706e-07,0.2257992693048184,2.871012756215331e-07,0.3070610242788071,4.03556775233329e-07,0.4316127000464791,2.634714302061383,10.399921734613416,2.641844562256396,7.404037642382382,2.7289770547271512,0.0296875,2.2333333333333334,1.9876635741948254,0.5231525144661006,0.7114272222428593,8.674452064118185,0.6341463414634146,7,0.9999348958333333,29.998046875,3.0
n11,control,n11.edf,EMG1-EMG2,29,16920.0,16950.0,SLEEP-S2,S2,ROC-LOC,none,15360.0,30.0,-0.03995886459477876,2.6046973223685097e-05,-0.0004421468685142,13.684831970934837,10.144743158907144,2.6046984514153203e-05,1.6842075719615845,-0.4652777777777842,1.0864569974808451,13.225855257950537,623.7594951807113,0.474223205763448,2.13082363587668,1.062477366530772e-07,0.0347283811164081,5.587892063798334e-07,0.1826471333338475,7.620783442025155e-07,0.2490946914421609,1.631996176570515e-06,0.5334380475842382,1.9449214768679313,5.6132115096632536,1.948578852321637,3.893064977077371,1.5024404953506019,0.0322265625,7.0,1.1534780237068918,0.3423961492079447,0.4669608637220895,7.172654855612343,0.7073170731707317,8,1.0,30.0,3.0
n11,control,n11.edf,EMG1-EMG2,33,17160.0,17190.0,SLEEP-S2,S2,ROC-LOC,none,15360.0,30.0,0.02222829204055261,1.6692265860781885e-05,-0.0001981900866805,2.594913714803669,2.364378300528185,1.6692308966535254e-05,1.854868254191912,0.38888888888888773,1.5819399203793687,0.6820325062483448,36.56362848981327,0.6111593403882908,1.6424441788623956,1.5970198432052214e-08,0.0597904228521046,5.010754428559595e-08,0.1875963704310311,5.20544280459142e-08,0.1948852594056163,1.488382728846813e-07,0.5572318534559667,2.0298914019217182,2.534648465981131,2.023769321007239,2.101594808763626,0.46592802885144363,0.062109375,11.9,1.1800242360367865,0.3366576574320967,0.3497381892239878,3.259472840452682,0.8048780487804879,9,0.9999348958333333,29.998046875,3.0
n11,control,n11.edf,EMG1-EMG2,36,27690.0,27720.0,SLEEP-S2,S2,ROC-LOC,none,15360.0,30.0,-0.00033283322905220785,9.066806459546412e-06,-2.6690880234403613e-05,-0.8623978201634878,-0.811809889582295,9.06681949374323e-06,2.040571362455908,4.645833333333338,1.742729747655963,-0.2027836657893368,-0.904581312924579,0.9076172554496184,1.1276030594675222,1.1268339036725616e-10,0.0084009361163973,1.0643841380374522e-09,0.0793535153478805,2.1604648159784966e-09,0.1610701172693285,1.0028846007167577e-08,0.7476851233603223,1.3242860020522997,-0.08817962366677011,1.3256229556353565,-0.9238749723619573,-1.1691957346407507,0.1731770833333333,66.03333333333333,0.07531843822369226,0.1061322645972169,0.2154250662972011,19.17287728863268,0.8780487804878049,10,1.0,30.0,3.0
n2,control,n2.edf,EMG1-EMG2,5,11880.0,11910.0,SLEEP-S2,S2,ROC-LOC,none,15360.0,30.0,-0.00020465510488514515,1.1585992284803714e-06,-6.210706219862055e-06,-1.2188498402555912,-1.150462962962963,1.1586963427808827e-06,-1.4982974266820412,-0.01492537313432551,2.261052540448909,0.0879144954753645,0.9213354886963478,0.6952682168420744,0.0,5.774373765263343e-12,0.0046073586466597,5.240937618908691e-11,0.0418173125549,9.85474749791396e-11,0.078630788274045,1.0957698251147781e-09,0.874312052479538,-1.510609881974449,-1.1934113259998533,-1.5082041793955436,-0.2914355853720036,-0.13997959398778906,0.1473958333333333,37.16666666666666,-1.5100954192298885,0.0478288185966402,0.0899344668199976,17.066348488206202,0.1041666666666666,1,0.0,0.0,3.0
n2,control,n2.edf,EMG1-EMG2,9,15120.0,15150.0,SLEEP-S2,S2,ROC-LOC,none,15360.0,30.0,0.0009338630999613456,3.0491700313681097e-06,-1.5030824635292684e-05,-0.6182108626198084,-0.41435185185185175,3.0492127472071048e-06,0.03379536499452262,0.7810945273632033,2.165013300829389,-0.007806580245774,0.4850739452281298,0.7063620278394845,1.3768312311744426,3.825883960161871e-12,0.0005343307877036,3.709018833709443e-11,0.0051800916485185,1.51363988832156e-10,0.0211398046111223,6.953116734784585e-09,0.9710865202862908,-0.02073455068858383,-0.31258251821879585,-0.02089532586405277,0.003759210402753706,-0.16268890082311233,0.1528645833333333,39.93333333333333,0.00011016684338379076,0.0053343255624549,0.0217692287654142,39.563141592447,0.1875,2,0.5186197916666667,0.419921875,0.267578125
n2,control,n2.edf,EMG1-EMG2,13,15780.0,15810.0,SLEEP-S2,S2,ROC-LOC,none,15360.0,30.0,-0.0005344876040204468,2.0489961691928985e-05,-0.0002771317829457,31.26677316293069,28.239969135801534,2.0489966944632565e-05,9.751022259357713,3.3084577114428217,0.6410159927698836,0.3345284027468244,33.50563034025351,0.8233719646647336,1.319129964419177,9.969084290502211e-09,0.0590951635611807,1.1254369445648129e-08,0.0667141317886305,1.0395393460249316e-08,0.0616222572620372,1.3699566861011077e-07,0.8120887744324575,8.189670109576312,11.525198798871006,8.187484726802074,10.99014324289022,10.968564686435636,0.09140625,21.03333333333333,13.68778020363256,0.0821512793786059,0.0758811834397084,1.042763122201029,0.2708333333333333,3,0.9044921875,0.6708984375,0.130859375
n2,control,n2.edf,EMG1-EMG2,18,18240.0,18270.0,SLEEP-S2,S2,ROC-LOC,none,15360.0,30.0,0.00020465510488514184,2.1732463458507625e-06,-1.750289934688397e-05,-0.538338658146965,-0.25077160493827133,2.1733009847451003e-06,-0.8597380040117801,-2.9104477611940553,2.2162737862797828,-0.1035104666977885,1.9298028927931807,0.6429924773737445,1.4395120537094384,6.8040454914196936e-12,0.0013681357050719,5.418611419023018e-11,0.0108955705302454,1.6234046427154289e-10,0.0326429013192148,4.7255892082159915e-09,0.9502063634665942,-0.7323846882536552,-0.7006088552218113,-0.7303145193801694,-0.09755268856483168,0.1399795939877887,0.1435546875,33.93333333333333,-0.7174396570330065,0.011466530797053,0.0343534863312483,23.859403126605184,0.375,4,0.031119791666666667,0.466796875,0.5703125
n2,control,n2.edf,EMG1-EMG2,22,21000.0,21030.0,SLEEP-S2,S2,ROC-LOC,none,15360.0,30.0,0.0005265398329569213,2.026253605351175e-06,-7.98083379112495e-06,-0.7811501597444089,-0.8495370370370371,2.026314681461097e-06,-0.8403486984613835,-1.0696517412935331,2.3032579779060103,0.0178608353725127,0.2806725195567394,0.6759592605123953,1.4257058822359754,6.9866538308206096e-12,0.0022047827712824,3.4933715171508896e-11,0.0110240546064073,1.282563133803539e-10,0.0404739259875416,2.985722395367079e-09,0.9422063059855832,-0.808801533220287,-0.8065886740001468,-0.8072292310124026,-0.2164743628747058,-0.6614418123132331,0.1544921875,38.53333333333333,-0.7930591612330661,0.0117002555983487,0.0429565433073644,18.357330488390563,0.4583333333333333,5,0.021875,0.328125,3.0
n2,control,n2.edf,EMG1-EMG2,26,21990.0,22020.0,SLEEP-S2,S2,ROC-LOC,none,15360.0,30.0,-0.0029287536369000627,8.38539064736895e-06,-0.0001571903802722,15.80351437698822,14.706018518517745,8.38539963517262e-06,2.876383161979107,3.179104477611978,1.1580208023323963,0.5950917755676499,69.93659560887141,0.8320328857573849,1.2836521772299134,1.8199382538205406e-10,0.0090491984247882,3.3167217571232625e-10,0.0164915887871546,1.2320753076452395e-09,0.0612619351769676,1.83520499486846e-08,0.9125108565559468,2.2321430324972096,3.539801061219301,2.2300787207447477,3.9901904115537796,9.458208499593846,0.0865885416666666,21.2,3.914215986806182,0.018072758990943,0.0671355685653825,6.769874225451228,0.5416666666666666,6,0.7020182291666667,0.4716796875,0.3515625
n2,control,n2.edf,EMG1-EMG2,30,23430.0,23460.0,SLEEP-S2,S2,ROC-LOC,none,15360.0,30.0,-0.0002920805865836593,3.073495588849204e-06,-1.725874381981322e-05,0.17092651757188468,0.07947530864197515,3.073531773358597e-06,-0.03379536499452229,-0.9303482587064669,2.243225605828043,0.0066957526126555,0.4544738569995226,0.6763067914851384,1.4157097854261167,9.687313378725488e-12,0.0012653142349796,1.3586032291786368e-10,0.0177454773925685,2.7473365270357176e-10,0.035884500480515,7.219803467067033e-09,0.9430189510228248,0.020734550688584253,-0.322869418939481,0.020895325864053193,-0.1441559877020709,-0.9741195254014818,0.1545572916666666,39.06666666666667,-0.00011016684338413994,0.0188177314711664,0.0380527882728059,28.36014919336873,0.625,7,0.607421875,0.423828125,0.1328125
n2,control,n2.edf,EMG1-EMG2,35,32490.0,32520.0,SLEEP-S2,S2,ROC-LOC,none,15360.0,30.0,0.0010967924067630849,1.968664941029992e-05,-0.0002331227491912,20.912140575074954,21.01311728394649,1.968665616064552e-05,6.691835660183535,0.01492537313432551,0.269992737250963,0.0845536480741501,23.222059935938816,0.8265463309984128,1.3005358749466849,1.180497870361135e-09,0.0460228802343129,1.2564667239042712e-09,0.0489846013317718,1.7314729961437691e-09,0.0675031919423064,2.1400228263870946e-08,0.8343091225347089,5.5155370733585585,11.89304222713369,5.513718484932873,12.900605006884064,18.617622688070966,0.0819661458333333,15.133333333333333,15.072818645308201,0.0587127720513854,0.0809090900711063,1.4667311476081533,0.7291666666666666,8,0.3848958333333333,0.369140625,0.1513671875
n2,control,n2.edf,EMG1-EMG2,39,32850.0,32880.0,SLEEP-S2,S2,ROC-LOC,none,15360.0,30.0,-0.0006517172272070728,5.314056423854122e-06,-0.0003760147714093,16.605431309901366,26.15817901234496,5.314076354850093e-06,-0.3424990914839843,-2.492537313432856,0.3314071521515402,-22.48501058298857,1930.3925231662072,0.8061380808362988,1.3920922420876154,5.346888712783749e-11,0.0017324733356038,9.752139675530414e-10,0.0315984170617702,3.063548931773465e-09,0.0992636488566837,2.6685747477552464e-08,0.8646588404763815,-0.23950250773557347,1.92645939040152,-0.23814472693491148,1.6183732241284596,9.474600009511112,0.0156901041666666,3.2,-0.3527861768050884,0.0365443751715545,0.1148009413770576,57.29591723966312,0.8125,9,0.05188802083333333,0.373046875,1.51953125
n2,control,n2.edf,EMG1-EMG2,43,34200.0,34230.0,SLEEP-S2,S2,ROC-LOC,none,15360.0,30.0,0.001498154845469891,4.4971962677541855e-06,-1.7380821583348594e-05,-0.170926517571885,-0.07947530864197515,4.49722729044571e-06,1.1402619959882199,0.10447761194030401,2.2130025687633097,-0.036811278982641,-0.0177953092207561,0.6876987541947825,1.380440728572786,1.3260050353138303e-11,0.0008873194522344,8.967270401018422e-11,0.0060006057657141,2.4916857803079e-10,0.0166735510261467,1.4503157229025941e-08,0.9705041221871548,1.1708464291954885,0.31258251821879585,1.1673825655733323,-0.003759210402753706,-1.0258804745985182,0.1615885416666666,41.1,1.2069408387669338,0.006182978133252,0.0171802990270363,18.79092246220757,0.8958333333333334,10,0.9776692708333333,1.443359375,0.0859375
n3,control,n3.edf,EMG1-EMG2,8,11640.0,11670.0,SLEEP-S2,S2,ROC-LOC,none,15360.0,30.0,-3.288225699758805e-05,9.74812484719827e-07,-4.545643207346575e-06,0.5815974474046025,0.9731543624161073,9.74929921710091e-07,6.86238420775779,-2.004987531172063,2.0421861275722497,-0.0411318154668849,0.1661220484602341,0.0,0.0,1.918527328437675e-12,0.0021693680084941,2.1380026714547368e-11,0.0241753897835064,3.741373399186853e-11,0.0423054477239924,8.231667718668842e-10,0.9307929233396172,0.2910318032962409,0.21276801102002926,0.29069513040934947,0.029188892664438974,-0.711205937030926,0.1624348958333333,38.36666666666667,0.7191778071145383,0.0259728981358892,0.0454509769715519,19.501277587917325,0.1066666666666666,1,0.8532552083333333,1.0537109375,0.111328125
n3,control,n3.edf,EMG1-EMG2,15,19920.0,19950.0,SLEEP-S2,S2,ROC-LOC,none,15360.0,30.0,6.277521790448296e-05,4.985172823763746e-07,-2.066201457884852e-06,-1.4999092064644994,-1.0268456375838928,4.987497937854746e-07,-0.9743537882770875,0.9276807980049887,1.940108313784468,-0.0307409638500627,0.0878790412252268,0.0,0.0,1.0657435343904365e-12,0.0043783948323532,7.717440596426254e-12,0.0317055660541373,3.2551170983863235e-11,0.1337299962174392,2.0144361716184088e-10,0.8275909390305772,-0.08306707965130943,-0.08203937566944468,-0.0828549344518386,-0.031054196740891157,-1.1855048918240685,0.1696614583333333,45.6,-0.22949324304240443,0.038310673255167,0.1615894881281418,30.5431559596383,0.2,2,0.0,0.0,3.0
n3,control,n3.edf,EMG1-EMG2,21,20730.0,20760.0,SLEEP-S2,S2,ROC-LOC,none,15360.0,30.0,-0.00022818293492266636,8.10888197999398e-06,-0.0001257934057952,150.5419077018688,119.89932885904334,8.108895736472709e-06,67.05905909954427,0.15461346633416584,0.2103056759053118,1.5566950527756265,81.6411744378462,0.7564105089241531,1.3239329236202757,8.959223552830143e-12,0.0024565658594129,3.2468485243517407e-11,0.0089026657149192,4.802172726705747e-10,0.13167272255086,3.125122689626399e-09,0.8568900709468138,2.0826050547591444,7.306259936819565,2.0772132348175245,5.314329023347695,50.298017977277276,0.0571614583333333,10.666666666666666,10.303796723542286,0.0103895073787963,0.1536634943212368,53.600322599258966,0.28,3,0.8733723958333334,0.87109375,0.1328125
n3,control,n3.edf,EMG1-EMG2,28,24660.0,24690.0,SLEEP-S2,S2,ROC-LOC,none,15360.0,30.0,4.6832305420803904e-05,6.284042750422397e-07,-2.892682041038759e-06,-0.5815974474046016,-0.2617449664429533,6.285883578130341e-07,0.14509930828040027,-1.4912718204488724,2.109507725288433,0.0705352603066215,0.1988756839482213,0.0,0.0,8.689355302018996e-13,0.0018152226062942,8.061379655836973e-12,0.0168403731699128,3.968275744726437e-11,0.0828980239553902,4.2998505329076147e-10,0.8982468341704052,0.01813630680355355,-0.0006020741471003985,0.018095122349953432,-0.011858658886499777,-0.8337499889785563,0.1638020833333333,39.86666666666667,0.015405835619385203,0.0187480462265877,0.0922886903708961,45.66824127682288,0.3733333333333333,4,0.034505208333333336,0.29296875,1.837890625
n3,control,n3.edf,EMG1-EMG2,34,25050.0,25080.0,SLEEP-S2,S2,ROC-LOC,none,15360.0,30.0,-0.0001245540037787426,5.183214701270931e-07,-2.6477989052894536e-06,-0.367324703623959,-0.2751677852348995,5.185396343176321e-07,-0.5883661664171491,1.0723192019950112,2.1566279753486786,-0.0324035790145425,0.398290443570092,0.0,0.0,1.146287597444767e-12,0.0044213913262586,1.0651988888473036e-11,0.041086208543024,4.056920888192984e-11,0.1564811035760867,2.0678391258868598e-10,0.7975944253147934,-0.07169574386789881,-0.06447991412812831,-0.07161074470818687,-0.01539312160349602,-0.2713749888821718,0.1639322916666666,43.5,-0.19869552185205824,0.0515126576101735,0.1961913205628625,35.39182398236201,0.4533333333333333,5,0.0,0.0,3.0
n3,control,n3.edf,EMG1-EMG2,41,25650.0,25680.0,SLEEP-S2,S2,ROC-LOC,none,15360.0,30.0,-0.00035771909885252225,1.24443244765319e-05,-0.0001535264209188,242.64857713556876,172.4496644295058,1.2444333285631123e-05,132.87629950243397,-0.7431421446384014,0.0706983479940207,0.4962641924991696,44.48546700701496,0.8476094195586081,1.2950267360622207,2.4507605222275696e-10,0.0027387159837874,1.8321207548196966e-09,0.0204738829026539,6.774636420642912e-09,0.075706315983494,8.063156688353725e-08,0.9010548318325848,3.903708440796962,11.25974635512558,3.903280377128476,8.443268885720803,45.98707287160671,0.080078125,14.666666666666666,23.58481577086414,0.0227221276434572,0.0840196548633126,27.642996364594783,0.5466666666666666,6,0.6014322916666667,0.4404296875,0.443359375
n3,control,n3.edf,EMG1-EMG2,47,26010.0,26040.0,SLEEP-S2,S2,ROC-LOC,none,15360.0,30.0,3.288225699758805e-05,6.010497362866912e-07,-3.2600067446627186e-06,-0.4591558795299491,-0.046979865771812124,6.012418414984361e-07,-0.14509930828040254,-0.15461346633416584,2.2775814898604865,-0.2971733486005775,1.514072746544893,0.0,0.0,3.0222942741778306e-12,0.0065372515561591,2.865580568611892e-11,0.061982783051639,5.2906819183461435e-11,0.1144379582734715,3.7760477262291473e-10,0.8167627515734857,-0.018136306803553603,0.0006020741471003985,-0.01809512234995338,0.0076288067919812255,0.5495634767503149,0.1412109375,35.266666666666666,-0.015405835619384991,0.0758883567256585,0.1401116273397727,17.50551547395362,0.6266666666666667,7,0.0,0.0,3.0
n3,control,n3.edf,EMG1-EMG2,54,26820.0,26850.0,SLEEP-S2,S2,ROC-LOC,none,15360.0,30.0,0.00134817253690109,2.499757623345614e-06,-4.700225686788251e-05,43.37492541959584,38.35570469798656,2.4998121630240845e-06,18.285384895430983,-1.5860349127181956,0.8818771366719814,-0.2619601282732273,62.518835005537056,0.6869137437061841,1.4752524510542515,9.13962023420563e-12,0.0109154217553767,2.3046001748249545e-11,0.0275237725869425,3.9520798130906216e-11,0.0471995737955781,7.631174203518744e-10,0.9113889066026212,0.6771854010622842,1.8294000625604443,0.6751658615950672,1.4809909823415988,30.71126375476211,0.0572265625,9.033333333333331,2.6184031639655583,0.0301998108464395,0.0517886200431424,4.324118192897888,0.72,8,0.6716796875,0.474609375,0.330078125
n3,control,n3.edf,EMG1-EMG2,60,27810.0,27840.0,SLEEP-S2,S2,ROC-LOC,none,15360.0,30.0,9.266817881138118e-05,5.139563734106018e-07,-2.6477989052894536e-06,0.367324703623959,0.04697986577181175,5.141827895064961e-07,-1.0055013955746936,0.7630922693266796,2.0744164054771628,0.0174437321258184,0.7486746159641777,0.0,0.0,1.820376448134352e-12,0.0067744330868943,1.5600731623356565e-11,0.0580572840289927,3.84670349467497e-11,0.1431530025369498,2.1252687721936568e-10,0.7909073479635208,-0.07569337052900454,-0.06647164005826889,-0.07554773330958292,-0.0076288067919812255,0.27137498888217115,0.1567708333333333,41.766666666666666,-0.19900840150955046,0.0734059231823832,0.1809984480553245,21.13136268389617,0.8,9,0.0091796875,0.275390625,3.0
n3,control,n3.edf,EMG1-EMG2,67,32040.0,32070.0,SLEEP-S2,S2,ROC-LOC,none,15360.0,30.0,-0.00019629710995529832,4.963120056240426e-07,-1.729487146229556e-06,-1.2550260707151935,-1.0671140939597314,4.965376722704299e-07,-0.9944986044253064,1.3017456359102242,1.9348197933495497,-0.0032574803329229,0.1230966880510227,0.0,0.0,1.3748841842615024e-12,0.0059530003814962,1.939173188947285e-11,0.083962699300313,3.764233593380912e-11,0.1629845209796628,1.7250397492173388e-10,0.7469110782376865,-0.08682595237539661,-0.08081779282965304,-0.0866890496644897,-0.031239015455740832,-1.1662500110214435,0.1647135416666666,45.63333333333333,-0.22923417071454485,0.1124132466992194,0.2182114119450735,27.378550400612912,0.8933333333333333,10,0.0,0.0,3.0
n5,control,n5.edf,EMG1-EMG2,4,5910.0,5940.0,SLEEP-S2,S2,ROC-LOC,none,15360.0,30.0,-0.00032784305497272047,3.6578295445697215e-06,-7.921260443291495e-05,-0.053480729011551965,-0.17217847769075043,3.6578608212342095e-06,-0.1980457130412822,1.1006711409395935,2.012112522141008,1.700117245789318,132.97843307858636,0.8007251960268588,1.2848686636591582,4.620313936452836e-11,0.0071594500796209,1.5005019693616543e-10,0.023251166677789,4.533589587646103e-10,0.0702506556495173,5.802839893376463e-09,0.8991844084204604,-0.1884776705757608,-0.7447673439401774,-0.18961382347282774,-0.6949013920899897,-0.8909660827727495,0.0951822916666666,29.23333333333333,-0.5762255342947038,0.0258580625509653,0.0781270838235754,9.812297713965918,0.1081081081081081,1,0.9998697916666667,29.99609375,3.0
n5,control,n5.edf,EMG1-EMG2,7,8190.0,8220.0,SLEEP-S2,S2,ROC-LOC,none,15360.0,30.0,0.00032784305497272377,4.923010515346102e-06,-3.096173654293669e-05,-1.5897818942338429,-1.6251968503935887,4.923035812481067e-06,0.7852944670193973,0.8993288590604065,1.894334491276713,0.1866939148559168,4.17817840322291,0.8061098947975217,1.3309356862447006,1.852297808761716e-11,0.0011777788870556,1.0492552638271187e-10,0.0066716631149811,3.2163891745699175e-10,0.020451329394463,1.5195276561994062e-08,0.9661878253612096,0.7206506716530175,-0.12145483545869455,0.7219256368167095,-0.09946340972214901,-0.5385855460293925,0.1188151041666666,31.6,0.7603716911417995,0.006905140946572,0.0211670328042244,17.364319923911783,0.1891891891891892,2,0.9999348958333333,29.998046875,3.0
n5,control,n5.edf,EMG1-EMG2,10,11970.0,12000.0,SLEEP-S2,S2,ROC-LOC,none,15360.0,30.0,-0.00044109792850876683,7.037504357678649e-06,-0.0001312783733262,0.7072004780400288,0.870341207348905,7.037520371641604e-06,1.0386637992902477,0.040268456375842,1.519266979830989,0.6174773909113681,87.13866803005048,0.7990374554493084,1.3137239237659817,1.51554930222693e-09,0.095819695209769,3.425526579870365e-09,0.2165768624840112,1.507802228611507e-09,0.0953298911291583,9.331269696737548e-09,0.589963927235978,1.0463745013166623,1.7773655824400258,1.049096118535279,1.5253732063435181,1.1090339172272508,0.0694010416666666,16.1,1.294649344466483,0.3671018726495514,0.1615859660704773,0.9948882734438004,0.2702702702702703,3,1.0,30.0,3.0
n5,control,n5.edf,EMG1-EMG2,14,14100.0,14130.0,SLEEP-S2,S2,ROC-LOC,none,15360.0,30.0,-0.0007033723724868969,1.1212030073629829e-05,-0.0001269751649944,1.5879892441009902,1.336832895888028,1.1212039777066512e-05,4.135962394143828,3.100671140939582,1.3375246759543604,1.2608699720664691,30.5549345294367,0.8215549776481812,1.3018259347468009,8.07696660454196e-10,0.014130953682418,3.2180665958476104e-09,0.0563012727913068,8.698586736120036e-09,0.1521850123801256,4.4370112046158255e-08,0.7762716238734734,3.6725869949903727,4.188168657864318,3.6787949291036446,2.7606341753131054,0.47736344517695145,0.0821614583333333,20.5,4.373904639735846,0.0725277996255644,0.1960460845145238,10.769620777221627,0.3783783783783784,4,0.9999348958333333,29.998046875,3.0
n5,control,n5.edf,EMG1-EMG2,17,14580.0,14610.0,SLEEP-S2,S2,ROC-LOC,none,15360.0,30.0,-0.0034115546993222098,1.3921852643722605e-06,-6.576889329721875e-06,-2.1921123394090194,-2.257567804024541,1.3922373499520998e-06,-1.7092091782442422,-4.751677852348944,1.9951356026023883,-0.251132589882124,0.6777466321631618,0.715119832011807,0.0,9.679982323118996e-12,0.0053193190457294,9.768207039593534e-11,0.0536780006552696,2.827481014351093e-10,0.1553750111211975,1.4290750012114518e-09,0.7853016274176945,-1.4973554670974896,-2.1364198391848164,-1.501659524481295,-1.3225109343615884,-1.631311357712379,0.1486979166666666,38.3,-1.7724373499414097,0.0683533546616717,0.1978539273274102,29.20956795136014,0.4594594594594595,5,0.7931640625,0.8388671875,0.12890625
n5,control,n5.edf,EMG1-EMG2,20,14670.0,14700.0,SLEEP-S2,S2,ROC-LOC,none,15360.0,30.0,0.0022988752400208605,5.322684524710928e-06,-5.9008888719337706e-05,-1.2927995219599713,-1.129658792651095,5.322714131497394e-06,0.9613362007097523,-0.04026845637583627,1.878818125374184,-0.0507416286305523,6.806055919712522,0.7772611292456096,1.3393602439428531,5.168169596679453e-12,0.0006229335201218,3.606890223970072e-11,0.004347482763248,1.8836441731917906e-10,0.0227040748859561,8.059906127859268e-09,0.9714823792362892,0.9536254986833376,0.12145483545869488,0.950903881464721,0.051955181308676955,-0.47736344517695106,0.1094401041666666,28.933333333333334,0.8893534312802596,0.0044751020256957,0.0233705472906306,36.44702709450618,0.5405405405405406,6,0.9999348958333333,29.998046875,3.0
n5,control,n5.edf,EMG1-EMG2,23,22590.0,22620.0,SLEEP-S2,S2,ROC-LOC,none,15360.0,30.0,-0.0004212286524498064,3.257432858415509e-06,-0.0001037805668942,0.053480729011552236,0.17217847769075012,3.257467547191876e-06,-1.4596707136599654,-3.718120805369089,1.150562901221308,2.0865107554010494,358.4501030983468,0.8057475474925689,1.2650664298678111,7.10354821101435e-10,0.132355146800816,6.054705116975082e-10,0.1128128311074638,5.911640068194506e-10,0.1101472061309121,3.449310390332307e-09,0.6426844296856286,-1.2981775974471887,-0.48925099754768914,-1.300189968180931,-0.051955181308676955,2.4793472131763736,0.0569661458333333,12.566666666666666,-1.1106465687197404,0.1755337859400867,0.171386143872804,0.8322094666758592,0.6216216216216216,7,0.2725911458333333,4.0888671875,0.083984375
